row_group,lane,row,block,col,kind,mixed_offset,duplicate_offset,mixed_value,duplicate_value,direct_value,match
11,0,176,8,31,weight_i8,5168,5168,-4,-4,-4,1
11,0,176,9,-1,scale_q,5184,5184,2452,2452,2452,1
11,0,176,9,0,weight_i8,5248,5248,1,1,1,1
11,0,176,9,1,weight_i8,5264,5264,20,20,20,1
11,0,176,9,2,weight_i8,5280,5280,-12,-12,-12,1
11,0,176,9,3,weight_i8,5296,5296,-2,-2,-2,1
11,0,176,9,4,weight_i8,5312,5312,21,21,21,1
11,0,176,9,5,weight_i8,5328,5328,24,24,24,1
11,0,176,9,6,weight_i8,5344,5344,17,17,17,1
11,0,176,9,7,weight_i8,5360,5360,82,82,82,1
11,0,176,9,8,weight_i8,5376,5376,3,3,3,1
11,0,176,9,9,weight_i8,5392,5392,-47,-47,-47,1
11,0,176,9,10,weight_i8,5408,5408,-127,-127,-127,1
11,0,176,9,11,weight_i8,5424,5424,94,94,94,1
11,0,176,9,12,weight_i8,5440,5440,42,42,42,1
11,0,176,9,13,weight_i8,5456,5456,-4,-4,-4,1
11,0,176,9,14,weight_i8,5472,5472,-66,-66,-66,1
11,0,176,9,15,weight_i8,5488,5488,-16,-16,-16,1
11,0,176,9,16,weight_i8,5504,5504,-84,-84,-84,1
11,0,176,9,17,weight_i8,5520,5520,33,33,33,1
11,0,176,9,18,weight_i8,5536,5536,110,110,110,1
11,0,176,9,19,weight_i8,5552,5552,28,28,28,1
11,0,176,9,20,weight_i8,5568,5568,-6,-6,-6,1
11,0,176,9,21,weight_i8,5584,5584,-41,-41,-41,1
11,0,176,9,22,weight_i8,5600,5600,-25,-25,-25,1
11,0,176,9,23,weight_i8,5616,5616,1,1,1,1
11,0,176,9,24,weight_i8,5632,5632,27,27,27,1
11,0,176,9,25,weight_i8,5648,5648,119,119,119,1
11,0,176,9,26,weight_i8,5664,5664,-6,-6,-6,1
11,0,176,9,27,weight_i8,5680,5680,-27,-27,-27,1
11,0,176,9,28,weight_i8,5696,5696,22,22,22,1
11,0,176,9,29,weight_i8,5712,5712,81,81,81,1
11,0,176,9,30,weight_i8,5728,5728,-89,-89,-89,1
11,0,176,9,31,weight_i8,5744,5744,-6,-6,-6,1
11,0,176,10,-1,scale_q,5760,5760,1919,1919,1919,1
11,0,176,10,0,weight_i8,5824,5824,-63,-63,-63,1
11,0,176,10,1,weight_i8,5840,5840,58,58,58,1
11,0,176,10,2,weight_i8,5856,5856,10,10,10,1
11,0,176,10,3,weight_i8,5872,5872,115,115,115,1
11,0,176,10,4,weight_i8,5888,5888,-72,-72,-72,1
11,0,176,10,5,weight_i8,5904,5904,-81,-81,-81,1
11,0,176,10,6,weight_i8,5920,5920,-16,-16,-16,1
11,0,176,10,7,weight_i8,5936,5936,37,37,37,1
11,0,176,10,8,weight_i8,5952,5952,0,0,0,1
11,0,176,10,9,weight_i8,5968,5968,-66,-66,-66,1
11,0,176,10,10,weight_i8,5984,5984,11,11,11,1
11,0,176,10,11,weight_i8,6000,6000,113,113,113,1
11,0,176,10,12,weight_i8,6016,6016,94,94,94,1
11,0,176,10,13,weight_i8,6032,6032,-83,-83,-83,1
11,0,176,10,14,weight_i8,6048,6048,25,25,25,1
11,0,176,10,15,weight_i8,6064,6064,-127,-127,-127,1
11,0,176,10,16,weight_i8,6080,6080,41,41,41,1
11,0,176,10,17,weight_i8,6096,6096,50,50,50,1
11,0,176,10,18,weight_i8,6112,6112,47,47,47,1
11,0,176,10,19,weight_i8,6128,6128,-1,-1,-1,1
11,0,176,10,20,weight_i8,6144,6144,28,28,28,1
11,0,176,10,21,weight_i8,6160,6160,25,25,25,1
11,0,176,10,22,weight_i8,6176,6176,10,10,10,1
11,0,176,10,23,weight_i8,6192,6192,48,48,48,1
11,0,176,10,24,weight_i8,6208,6208,-8,-8,-8,1
11,0,176,10,25,weight_i8,6224,6224,-21,-21,-21,1
11,0,176,10,26,weight_i8,6240,6240,60,60,60,1
11,0,176,10,27,weight_i8,6256,6256,108,108,108,1
11,0,176,10,28,weight_i8,6272,6272,6,6,6,1
11,0,176,10,29,weight_i8,6288,6288,-34,-34,-34,1
11,0,176,10,30,weight_i8,6304,6304,5,5,5,1
11,0,176,10,31,weight_i8,6320,6320,14,14,14,1
11,0,176,11,-1,scale_q,6336,6336,5548,5548,5548,1
11,0,176,11,0,weight_i8,6400,6400,2,2,2,1
11,0,176,11,1,weight_i8,6416,6416,23,23,23,1
11,0,176,11,2,weight_i8,6432,6432,12,12,12,1
11,0,176,11,3,weight_i8,6448,6448,28,28,28,1
11,0,176,11,4,weight_i8,6464,6464,-12,-12,-12,1
11,0,176,11,5,weight_i8,6480,6480,-18,-18,-18,1
11,0,176,11,6,weight_i8,6496,6496,-30,-30,-30,1
11,0,176,11,7,weight_i8,6512,6512,-32,-32,-32,1
11,0,176,11,8,weight_i8,6528,6528,40,40,40,1
11,0,176,11,9,weight_i8,6544,6544,-11,-11,-11,1
11,0,176,11,10,weight_i8,6560,6560,-18,-18,-18,1
11,0,176,11,11,weight_i8,6576,6576,0,0,0,1
11,0,176,11,12,weight_i8,6592,6592,-2,-2,-2,1
11,0,176,11,13,weight_i8,6608,6608,36,36,36,1
11,0,176,11,14,weight_i8,6624,6624,-11,-11,-11,1
11,0,176,11,15,weight_i8,6640,6640,-24,-24,-24,1
11,0,176,11,16,weight_i8,6656,6656,5,5,5,1
11,0,176,11,17,weight_i8,6672,6672,8,8,8,1
11,0,176,11,18,weight_i8,6688,6688,29,29,29,1
11,0,176,11,19,weight_i8,6704,6704,127,127,127,1
11,0,176,11,20,weight_i8,6720,6720,8,8,8,1
11,0,176,11,21,weight_i8,6736,6736,-3,-3,-3,1
11,0,176,11,22,weight_i8,6752,6752,-21,-21,-21,1
11,0,176,11,23,weight_i8,6768,6768,17,17,17,1
11,0,176,11,24,weight_i8,6784,6784,39,39,39,1
11,0,176,11,25,weight_i8,6800,6800,20,20,20,1
11,0,176,11,26,weight_i8,6816,6816,-4,-4,-4,1
11,0,176,11,27,weight_i8,6832,6832,-15,-15,-15,1
11,0,176,11,28,weight_i8,6848,6848,-1,-1,-1,1
11,0,176,11,29,weight_i8,6864,6864,11,11,11,1
11,0,176,11,30,weight_i8,6880,6880,17,17,17,1
11,0,176,11,31,weight_i8,6896,6896,11,11,11,1
11,0,176,12,-1,scale_q,6912,6912,3160,3160,3160,1
11,0,176,12,0,weight_i8,6976,6976,-46,-46,-46,1
11,0,176,12,1,weight_i8,6992,6992,59,59,59,1
11,0,176,12,2,weight_i8,7008,7008,34,34,34,1
11,0,176,12,3,weight_i8,7024,7024,53,53,53,1
11,0,176,12,4,weight_i8,7040,7040,12,12,12,1
11,0,176,12,5,weight_i8,7056,7056,-72,-72,-72,1
11,0,176,12,6,weight_i8,7072,7072,-10,-10,-10,1
11,0,176,12,7,weight_i8,7088,7088,-1,-1,-1,1
11,0,176,12,8,weight_i8,7104,7104,6,6,6,1
11,0,176,12,9,weight_i8,7120,7120,38,38,38,1
11,0,176,12,10,weight_i8,7136,7136,-52,-52,-52,1
11,0,176,12,11,weight_i8,7152,7152,-11,-11,-11,1
11,0,176,12,12,weight_i8,7168,7168,46,46,46,1
11,0,176,12,13,weight_i8,7184,7184,-15,-15,-15,1
11,0,176,12,14,weight_i8,7200,7200,66,66,66,1
11,0,176,12,15,weight_i8,7216,7216,-21,-21,-21,1
11,0,176,12,16,weight_i8,7232,7232,-64,-64,-64,1
11,0,176,12,17,weight_i8,7248,7248,35,35,35,1
11,0,176,12,18,weight_i8,7264,7264,102,102,102,1
11,0,176,12,19,weight_i8,7280,7280,40,40,40,1
11,0,176,12,20,weight_i8,7296,7296,-59,-59,-59,1
11,0,176,12,21,weight_i8,7312,7312,38,38,38,1
11,0,176,12,22,weight_i8,7328,7328,-117,-117,-117,1
11,0,176,12,23,weight_i8,7344,7344,-15,-15,-15,1
11,0,176,12,24,weight_i8,7360,7360,-11,-11,-11,1
11,0,176,12,25,weight_i8,7376,7376,-23,-23,-23,1
11,0,176,12,26,weight_i8,7392,7392,127,127,127,1
11,0,176,12,27,weight_i8,7408,7408,-53,-53,-53,1
11,0,176,12,28,weight_i8,7424,7424,64,64,64,1
11,0,176,12,29,weight_i8,7440,7440,-69,-69,-69,1
11,0,176,12,30,weight_i8,7456,7456,36,36,36,1
11,0,176,12,31,weight_i8,7472,7472,-82,-82,-82,1
11,0,176,13,-1,scale_q,7488,7488,1782,1782,1782,1
11,0,176,13,0,weight_i8,7552,7552,7,7,7,1
11,0,176,13,1,weight_i8,7568,7568,28,28,28,1
11,0,176,13,2,weight_i8,7584,7584,42,42,42,1
11,0,176,13,3,weight_i8,7600,7600,-59,-59,-59,1
11,0,176,13,4,weight_i8,7616,7616,20,20,20,1
11,0,176,13,5,weight_i8,7632,7632,8,8,8,1
11,0,176,13,6,weight_i8,7648,7648,-17,-17,-17,1
11,0,176,13,7,weight_i8,7664,7664,-9,-9,-9,1
11,0,176,13,8,weight_i8,7680,7680,6,6,6,1
11,0,176,13,9,weight_i8,7696,7696,33,33,33,1
11,0,176,13,10,weight_i8,7712,7712,27,27,27,1
11,0,176,13,11,weight_i8,7728,7728,31,31,31,1
11,0,176,13,12,weight_i8,7744,7744,33,33,33,1
11,0,176,13,13,weight_i8,7760,7760,-12,-12,-12,1
11,0,176,13,14,weight_i8,7776,7776,126,126,126,1
11,0,176,13,15,weight_i8,7792,7792,46,46,46,1
11,0,176,13,16,weight_i8,7808,7808,61,61,61,1
11,0,176,13,17,weight_i8,7824,7824,31,31,31,1
11,0,176,13,18,weight_i8,7840,7840,-127,-127,-127,1
11,0,176,13,19,weight_i8,7856,7856,-17,-17,-17,1
11,0,176,13,20,weight_i8,7872,7872,23,23,23,1
11,0,176,13,21,weight_i8,7888,7888,73,73,73,1
11,0,176,13,22,weight_i8,7904,7904,-33,-33,-33,1
11,0,176,13,23,weight_i8,7920,7920,8,8,8,1
11,0,176,13,24,weight_i8,7936,7936,-86,-86,-86,1
11,0,176,13,25,weight_i8,7952,7952,-20,-20,-20,1
11,0,176,13,26,weight_i8,7968,7968,31,31,31,1
11,0,176,13,27,weight_i8,7984,7984,-5,-5,-5,1
11,0,176,13,28,weight_i8,8000,8000,21,21,21,1
11,0,176,13,29,weight_i8,8016,8016,-29,-29,-29,1
11,0,176,13,30,weight_i8,8032,8032,16,16,16,1
11,0,176,13,31,weight_i8,8048,8048,-51,-51,-51,1
11,0,176,14,-1,scale_q,8064,8064,3338,3338,3338,1
11,0,176,14,0,weight_i8,8128,8128,76,76,76,1
11,0,176,14,1,weight_i8,8144,8144,-35,-35,-35,1
11,0,176,14,2,weight_i8,8160,8160,0,0,0,1
11,0,176,14,3,weight_i8,8176,8176,11,11,11,1
11,0,176,14,4,weight_i8,8192,8192,14,14,14,1
11,0,176,14,5,weight_i8,8208,8208,14,14,14,1
11,0,176,14,6,weight_i8,8224,8224,-111,-111,-111,1
11,0,176,14,7,weight_i8,8240,8240,-36,-36,-36,1
11,0,176,14,8,weight_i8,8256,8256,-4,-4,-4,1
11,0,176,14,9,weight_i8,8272,8272,53,53,53,1
11,0,176,14,10,weight_i8,8288,8288,4,4,4,1
11,0,176,14,11,weight_i8,8304,8304,-92,-92,-92,1
11,0,176,14,12,weight_i8,8320,8320,127,127,127,1
11,0,176,14,13,weight_i8,8336,8336,13,13,13,1
11,0,176,14,14,weight_i8,8352,8352,-50,-50,-50,1
11,0,176,14,15,weight_i8,8368,8368,42,42,42,1
11,0,176,14,16,weight_i8,8384,8384,-75,-75,-75,1
11,0,176,14,17,weight_i8,8400,8400,-20,-20,-20,1
11,0,176,14,18,weight_i8,8416,8416,11,11,11,1
11,0,176,14,19,weight_i8,8432,8432,82,82,82,1
11,0,176,14,20,weight_i8,8448,8448,-31,-31,-31,1
11,0,176,14,21,weight_i8,8464,8464,-12,-12,-12,1
11,0,176,14,22,weight_i8,8480,8480,18,18,18,1
11,0,176,14,23,weight_i8,8496,8496,30,30,30,1
11,0,176,14,24,weight_i8,8512,8512,105,105,105,1
11,0,176,14,25,weight_i8,8528,8528,11,11,11,1
11,0,176,14,26,weight_i8,8544,8544,54,54,54,1
11,0,176,14,27,weight_i8,8560,8560,-6,-6,-6,1
11,0,176,14,28,weight_i8,8576,8576,44,44,44,1
11,0,176,14,29,weight_i8,8592,8592,21,21,21,1
11,0,176,14,30,weight_i8,8608,8608,61,61,61,1
11,0,176,14,31,weight_i8,8624,8624,46,46,46,1
11,0,176,15,-1,scale_q,8640,8640,5256,5256,5256,1
11,0,176,15,0,weight_i8,8704,8704,-8,-8,-8,1
11,0,176,15,1,weight_i8,8720,8720,-36,-36,-36,1
11,0,176,15,2,weight_i8,8736,8736,23,23,23,1
11,0,176,15,3,weight_i8,8752,8752,-14,-14,-14,1
11,0,176,15,4,weight_i8,8768,8768,24,24,24,1
11,0,176,15,5,weight_i8,8784,8784,34,34,34,1
11,0,176,15,6,weight_i8,8800,8800,-4,-4,-4,1
11,0,176,15,7,weight_i8,8816,8816,-42,-42,-42,1
11,0,176,15,8,weight_i8,8832,8832,-17,-17,-17,1
11,0,176,15,9,weight_i8,8848,8848,-62,-62,-62,1
11,0,176,15,10,weight_i8,8864,8864,-35,-35,-35,1
11,0,176,15,11,weight_i8,8880,8880,-7,-7,-7,1
11,0,176,15,12,weight_i8,8896,8896,-29,-29,-29,1
11,0,176,15,13,weight_i8,8912,8912,21,21,21,1
11,0,176,15,14,weight_i8,8928,8928,-26,-26,-26,1
11,0,176,15,15,weight_i8,8944,8944,127,127,127,1
11,0,176,15,16,weight_i8,8960,8960,-1,-1,-1,1
11,0,176,15,17,weight_i8,8976,8976,-26,-26,-26,1
11,0,176,15,18,weight_i8,8992,8992,23,23,23,1
11,0,176,15,19,weight_i8,9008,9008,43,43,43,1
11,0,176,15,20,weight_i8,9024,9024,21,21,21,1
11,0,176,15,21,weight_i8,9040,9040,-4,-4,-4,1
11,0,176,15,22,weight_i8,9056,9056,-3,-3,-3,1
11,0,176,15,23,weight_i8,9072,9072,-49,-49,-49,1
11,0,176,15,24,weight_i8,9088,9088,17,17,17,1
11,0,176,15,25,weight_i8,9104,9104,-19,-19,-19,1
11,0,176,15,26,weight_i8,9120,9120,-5,-5,-5,1
11,0,176,15,27,weight_i8,9136,9136,82,82,82,1
11,0,176,15,28,weight_i8,9152,9152,-42,-42,-42,1
11,0,176,15,29,weight_i8,9168,9168,-25,-25,-25,1
11,0,176,15,30,weight_i8,9184,9184,36,36,36,1
11,0,176,15,31,weight_i8,9200,9200,-13,-13,-13,1
11,0,176,16,-1,scale_q,9216,9216,2436,2436,2436,1
11,0,176,16,0,weight_i8,9280,9280,-87,-87,-87,1
11,0,176,16,1,weight_i8,9296,9296,-36,-36,-36,1
11,0,176,16,2,weight_i8,9312,9312,-25,-25,-25,1
11,0,176,16,3,weight_i8,9328,9328,-99,-99,-99,1
11,0,176,16,4,weight_i8,9344,9344,-57,-57,-57,1
11,0,176,16,5,weight_i8,9360,9360,-12,-12,-12,1
11,0,176,16,6,weight_i8,9376,9376,32,32,32,1
11,0,176,16,7,weight_i8,9392,9392,-20,-20,-20,1
11,0,176,16,8,weight_i8,9408,9408,-108,-108,-108,1
11,0,176,16,9,weight_i8,9424,9424,7,7,7,1
11,0,176,16,10,weight_i8,9440,9440,-105,-105,-105,1
11,0,176,16,11,weight_i8,9456,9456,-58,-58,-58,1
11,0,176,16,12,weight_i8,9472,9472,-66,-66,-66,1
11,0,176,16,13,weight_i8,9488,9488,-49,-49,-49,1
11,0,176,16,14,weight_i8,9504,9504,127,127,127,1
11,0,176,16,15,weight_i8,9520,9520,-93,-93,-93,1
11,0,176,16,16,weight_i8,9536,9536,73,73,73,1
11,0,176,16,17,weight_i8,9552,9552,-88,-88,-88,1
11,0,176,16,18,weight_i8,9568,9568,31,31,31,1
11,0,176,16,19,weight_i8,9584,9584,-14,-14,-14,1
11,0,176,16,20,weight_i8,9600,9600,27,27,27,1
11,0,176,16,21,weight_i8,9616,9616,-65,-65,-65,1
11,0,176,16,22,weight_i8,9632,9632,-15,-15,-15,1
11,0,176,16,23,weight_i8,9648,9648,3,3,3,1
11,0,176,16,24,weight_i8,9664,9664,69,69,69,1
11,0,176,16,25,weight_i8,9680,9680,-20,-20,-20,1
11,0,176,16,26,weight_i8,9696,9696,9,9,9,1
11,0,176,16,27,weight_i8,9712,9712,-31,-31,-31,1
11,0,176,16,28,weight_i8,9728,9728,-69,-69,-69,1
11,0,176,16,29,weight_i8,9744,9744,-84,-84,-84,1
11,0,176,16,30,weight_i8,9760,9760,2,2,2,1
11,0,176,16,31,weight_i8,9776,9776,79,79,79,1
11,0,176,17,-1,scale_q,9792,9792,3112,3112,3112,1
11,0,176,17,0,weight_i8,9856,9856,62,62,62,1
11,0,176,17,1,weight_i8,9872,9872,-38,-38,-38,1
11,0,176,17,2,weight_i8,9888,9888,48,48,48,1
11,0,176,17,3,weight_i8,9904,9904,106,106,106,1
11,0,176,17,4,weight_i8,9920,9920,67,67,67,1
11,0,176,17,5,weight_i8,9936,9936,53,53,53,1
11,0,176,17,6,weight_i8,9952,9952,109,109,109,1
11,0,176,17,7,weight_i8,9968,9968,-13,-13,-13,1
11,0,176,17,8,weight_i8,9984,9984,-23,-23,-23,1
11,0,176,17,9,weight_i8,10000,10000,44,44,44,1
11,0,176,17,10,weight_i8,10016,10016,-127,-127,-127,1
11,0,176,17,11,weight_i8,10032,10032,-71,-71,-71,1
11,0,176,17,12,weight_i8,10048,10048,-31,-31,-31,1
11,0,176,17,13,weight_i8,10064,10064,-2,-2,-2,1
11,0,176,17,14,weight_i8,10080,10080,11,11,11,1
11,0,176,17,15,weight_i8,10096,10096,56,56,56,1
11,0,176,17,16,weight_i8,10112,10112,53,53,53,1
11,0,176,17,17,weight_i8,10128,10128,-32,-32,-32,1
11,0,176,17,18,weight_i8,10144,10144,30,30,30,1
11,0,176,17,19,weight_i8,10160,10160,-62,-62,-62,1
11,0,176,17,20,weight_i8,10176,10176,9,9,9,1
11,0,176,17,21,weight_i8,10192,10192,-24,-24,-24,1
11,0,176,17,22,weight_i8,10208,10208,26,26,26,1
11,0,176,17,23,weight_i8,10224,10224,91,91,91,1
11,0,176,17,24,weight_i8,10240,10240,3,3,3,1
11,0,176,17,25,weight_i8,10256,10256,16,16,16,1
11,0,176,17,26,weight_i8,10272,10272,122,122,122,1
11,0,176,17,27,weight_i8,10288,10288,-29,-29,-29,1
11,0,176,17,28,weight_i8,10304,10304,-1,-1,-1,1
11,0,176,17,29,weight_i8,10320,10320,59,59,59,1
11,0,176,17,30,weight_i8,10336,10336,26,26,26,1
11,0,176,17,31,weight_i8,10352,10352,-20,-20,-20,1
11,4,180,0,-1,scale_q,16,16,5288,5288,5288,1
11,4,180,0,0,weight_i8,68,68,5,5,5,1
11,4,180,0,1,weight_i8,84,84,46,46,46,1
11,4,180,0,2,weight_i8,100,100,91,91,91,1
11,4,180,0,3,weight_i8,116,116,-4,-4,-4,1
11,4,180,0,4,weight_i8,132,132,-32,-32,-32,1
11,4,180,0,5,weight_i8,148,148,-3,-3,-3,1
11,4,180,0,6,weight_i8,164,164,-23,-23,-23,1
11,4,180,0,7,weight_i8,180,180,-16,-16,-16,1
11,4,180,0,8,weight_i8,196,196,-54,-54,-54,1
11,4,180,0,9,weight_i8,212,212,-6,-6,-6,1
11,4,180,0,10,weight_i8,228,228,35,35,35,1
11,4,180,0,11,weight_i8,244,244,2,2,2,1
11,4,180,0,12,weight_i8,260,260,14,14,14,1
11,4,180,0,13,weight_i8,276,276,-31,-31,-31,1
11,4,180,0,14,weight_i8,292,292,35,35,35,1
11,4,180,0,15,weight_i8,308,308,-8,-8,-8,1
11,4,180,0,16,weight_i8,324,324,9,9,9,1
11,4,180,0,17,weight_i8,340,340,67,67,67,1
11,4,180,0,18,weight_i8,356,356,8,8,8,1
11,4,180,0,19,weight_i8,372,372,10,10,10,1
11,4,180,0,20,weight_i8,388,388,-11,-11,-11,1
11,4,180,0,21,weight_i8,404,404,-5,-5,-5,1
11,4,180,0,22,weight_i8,420,420,24,24,24,1
11,4,180,0,23,weight_i8,436,436,12,12,12,1
11,4,180,0,24,weight_i8,452,452,32,32,32,1
11,4,180,0,25,weight_i8,468,468,-15,-15,-15,1
11,4,180,0,26,weight_i8,484,484,11,11,11,1
11,4,180,0,27,weight_i8,500,500,-42,-42,-42,1
11,4,180,0,28,weight_i8,516,516,55,55,55,1
11,4,180,0,29,weight_i8,532,532,27,27,27,1
11,4,180,0,30,weight_i8,548,548,4,4,4,1
11,4,180,0,31,weight_i8,564,564,127,127,127,1
11,4,180,1,-1,scale_q,592,592,3048,3048,3048,1
11,4,180,1,0,weight_i8,644,644,-56,-56,-56,1
11,4,180,1,1,weight_i8,660,660,-59,-59,-59,1
11,4,180,1,2,weight_i8,676,676,95,95,95,1
11,4,180,1,3,weight_i8,692,692,1,1,1,1
11,4,180,1,4,weight_i8,708,708,-93,-93,-93,1
11,4,180,1,5,weight_i8,724,724,-48,-48,-48,1
11,4,180,1,6,weight_i8,740,740,-118,-118,-118,1
11,4,180,1,7,weight_i8,756,756,99,99,99,1
11,4,180,1,8,weight_i8,772,772,3,3,3,1
11,4,180,1,9,weight_i8,788,788,-24,-24,-24,1
11,4,180,1,10,weight_i8,804,804,14,14,14,1
11,4,180,1,11,weight_i8,820,820,-34,-34,-34,1
11,4,180,1,12,weight_i8,836,836,86,86,86,1
11,4,180,1,13,weight_i8,852,852,-120,-120,-120,1
11,4,180,1,14,weight_i8,868,868,45,45,45,1
11,4,180,1,15,weight_i8,884,884,-47,-47,-47,1
11,4,180,1,16,weight_i8,900,900,61,61,61,1
11,4,180,1,17,weight_i8,916,916,75,75,75,1
11,4,180,1,18,weight_i8,932,932,-26,-26,-26,1
11,4,180,1,19,weight_i8,948,948,69,69,69,1
11,4,180,1,20,weight_i8,964,964,-60,-60,-60,1
11,4,180,1,21,weight_i8,980,980,0,0,0,1
11,4,180,1,22,weight_i8,996,996,31,31,31,1
11,4,180,1,23,weight_i8,1012,1012,11,11,11,1
11,4,180,1,24,weight_i8,1028,1028,29,29,29,1
11,4,180,1,25,weight_i8,1044,1044,-39,-39,-39,1
11,4,180,1,26,weight_i8,1060,1060,-22,-22,-22,1
11,4,180,1,27,weight_i8,1076,1076,-44,-44,-44,1
11,4,180,1,28,weight_i8,1092,1092,-8,-8,-8,1
11,4,180,1,29,weight_i8,1108,1108,127,127,127,1
11,4,180,1,30,weight_i8,1124,1124,19,19,19,1
11,4,180,1,31,weight_i8,1140,1140,-15,-15,-15,1
11,4,180,2,-1,scale_q,1168,1168,3032,3032,3032,1
11,4,180,2,0,weight_i8,1220,1220,-56,-56,-56,1
11,4,180,2,1,weight_i8,1236,1236,-35,-35,-35,1
11,4,180,2,2,weight_i8,1252,1252,-78,-78,-78,1
11,4,180,2,3,weight_i8,1268,1268,30,30,30,1
11,4,180,2,4,weight_i8,1284,1284,-88,-88,-88,1
11,4,180,2,5,weight_i8,1300,1300,-9,-9,-9,1
11,4,180,2,6,weight_i8,1316,1316,49,49,49,1
11,4,180,2,7,weight_i8,1332,1332,20,20,20,1
11,4,180,2,8,weight_i8,1348,1348,3,3,3,1
11,4,180,2,9,weight_i8,1364,1364,-1,-1,-1,1
11,4,180,2,10,weight_i8,1380,1380,-24,-24,-24,1
11,4,180,2,11,weight_i8,1396,1396,-81,-81,-81,1
11,4,180,2,12,weight_i8,1412,1412,18,18,18,1
11,4,180,2,13,weight_i8,1428,1428,84,84,84,1
11,4,180,2,14,weight_i8,1444,1444,-34,-34,-34,1
11,4,180,2,15,weight_i8,1460,1460,-127,-127,-127,1
11,4,180,2,16,weight_i8,1476,1476,-102,-102,-102,1
11,4,180,2,17,weight_i8,1492,1492,3,3,3,1
11,4,180,2,18,weight_i8,1508,1508,-55,-55,-55,1
11,4,180,2,19,weight_i8,1524,1524,-54,-54,-54,1
11,4,180,2,20,weight_i8,1540,1540,-5,-5,-5,1
11,4,180,2,21,weight_i8,1556,1556,23,23,23,1
11,4,180,2,22,weight_i8,1572,1572,5,5,5,1
11,4,180,2,23,weight_i8,1588,1588,-58,-58,-58,1
11,4,180,2,24,weight_i8,1604,1604,-10,-10,-10,1
11,4,180,2,25,weight_i8,1620,1620,92,92,92,1
11,4,180,2,26,weight_i8,1636,1636,48,48,48,1
11,4,180,2,27,weight_i8,1652,1652,-28,-28,-28,1
11,4,180,2,28,weight_i8,1668,1668,5,5,5,1
11,4,180,2,29,weight_i8,1684,1684,19,19,19,1
11,4,180,2,30,weight_i8,1700,1700,-54,-54,-54,1
11,4,180,2,31,weight_i8,1716,1716,99,99,99,1
11,4,180,3,-1,scale_q,1744,1744,5868,5868,5868,1
11,4,180,3,0,weight_i8,1796,1796,-6,-6,-6,1
11,4,180,3,1,weight_i8,1812,1812,3,3,3,1
11,4,180,3,2,weight_i8,1828,1828,20,20,20,1
11,4,180,3,3,weight_i8,1844,1844,-13,-13,-13,1
11,4,180,3,4,weight_i8,1860,1860,33,33,33,1
11,4,180,3,5,weight_i8,1876,1876,5,5,5,1
11,4,180,3,6,weight_i8,1892,1892,-20,-20,-20,1
11,4,180,3,7,weight_i8,1908,1908,-39,-39,-39,1
11,4,180,3,8,weight_i8,1924,1924,4,4,4,1
11,4,180,3,9,weight_i8,1940,1940,46,46,46,1
11,4,180,3,10,weight_i8,1956,1956,-127,-127,-127,1
11,4,180,3,11,weight_i8,1972,1972,64,64,64,1
11,4,180,3,12,weight_i8,1988,1988,21,21,21,1
11,4,180,3,13,weight_i8,2004,2004,-18,-18,-18,1
11,4,180,3,14,weight_i8,2020,2020,-33,-33,-33,1
11,4,180,3,15,weight_i8,2036,2036,-7,-7,-7,1
11,4,180,3,16,weight_i8,2052,2052,-4,-4,-4,1
11,4,180,3,17,weight_i8,2068,2068,36,36,36,1
11,4,180,3,18,weight_i8,2084,2084,11,11,11,1
11,4,180,3,19,weight_i8,2100,2100,-4,-4,-4,1
11,4,180,3,20,weight_i8,2116,2116,13,13,13,1
11,4,180,3,21,weight_i8,2132,2132,27,27,27,1
11,4,180,3,22,weight_i8,2148,2148,-18,-18,-18,1
11,4,180,3,23,weight_i8,2164,2164,-2,-2,-2,1
11,4,180,3,24,weight_i8,2180,2180,7,7,7,1
11,4,180,3,25,weight_i8,2196,2196,-20,-20,-20,1
11,4,180,3,26,weight_i8,2212,2212,-33,-33,-33,1
11,4,180,3,27,weight_i8,2228,2228,-10,-10,-10,1
11,4,180,3,28,weight_i8,2244,2244,-43,-43,-43,1
11,4,180,3,29,weight_i8,2260,2260,17,17,17,1
11,4,180,3,30,weight_i8,2276,2276,33,33,33,1
11,4,180,3,31,weight_i8,2292,2292,-28,-28,-28,1
11,4,180,4,-1,scale_q,2320,2320,4128,4128,4128,1
11,4,180,4,0,weight_i8,2372,2372,2,2,2,1
11,4,180,4,1,weight_i8,2388,2388,-41,-41,-41,1
11,4,180,4,2,weight_i8,2404,2404,-62,-62,-62,1
11,4,180,4,3,weight_i8,2420,2420,20,20,20,1
11,4,180,4,4,weight_i8,2436,2436,-79,-79,-79,1
11,4,180,4,5,weight_i8,2452,2452,24,24,24,1
11,4,180,4,6,weight_i8,2468,2468,19,19,19,1
11,4,180,4,7,weight_i8,2484,2484,-68,-68,-68,1
11,4,180,4,8,weight_i8,2500,2500,58,58,58,1
11,4,180,4,9,weight_i8,2516,2516,-96,-96,-96,1
11,4,180,4,10,weight_i8,2532,2532,43,43,43,1
11,4,180,4,11,weight_i8,2548,2548,-29,-29,-29,1
11,4,180,4,12,weight_i8,2564,2564,-6,-6,-6,1
11,4,180,4,13,weight_i8,2580,2580,-37,-37,-37,1
11,4,180,4,14,weight_i8,2596,2596,-56,-56,-56,1
